372,105932007310204,105932007310256,2,2
-758353842238654719,2527904850829677397,-1429458337049453419,2,2
-758353842238654719,-6824112423032703356,-1429458337049453419,1,2
-758353842238654719,5252596825773219733,-1819563829405610369,0,2
-758353842238654719,3581167508062841942,-1819563829405610369,2,2
-758353842238654719,-8569715618235901459,-1819563829405610369,2,2
-758353842238654719,-2929732400274669598,5803340470002464794,2,2
-758353842238654719,-64498802074396907,5803340470002464794,2,2
-758353842238654719,-1819563829405610369,5803340470002464794,2,2
-758353842238654719,-8650595077151174113,-2929732400274669598,2,2
-758353842238654719,4085430469597892994,-2929732400274669598,2,2
-758353842238654719,459220765817228355,-2929732400274669598,2,2
-758353842238654719,2542841278172192884,4960480422046940340,2,2
-758353842238654719,2188539754554335120,4960480422046940340,2,2
-758353842238654719,-1429458337049453419,4960480422046940340,0,2
-758353842238654719,3517688774601479695,1925833443768282328,2,2
-758353842238654719,-4129364297379620303,1925833443768282328,2,2
-758353842238654719,5698710666148548583,1925833443768282328,2,2
-758353842238654719,1920312133833141467,7551023998876519065,3,3
-758353842238654719,5803340470002464794,7551023998876519065,3,3
-758353842238654719,7627957397944136603,7551023998876519065,3,3
-758353842238654719,4943028556008413496,7319073224873142183,2,2
-758353842238654719,2908960448510496077,7319073224873142183,2,2
-758353842238654719,-8352128950051058018,7319073224873142183,3,2
-758353842238654719,2684616740001828751,-4129364297379620303,3,3
-758353842238654719,-1897167298929063382,-4129364297379620303,0,3
-758353842238654719,3683815769240996844,-4129364297379620303,2,3
-758353842238654719,2947840733665547931,5698710666148548583,2,3
-758353842238654719,4204565430730761523,5698710666148548583,3,3
-758353842238654719,1935643092358773381,5698710666148548583,3,3
-758353842238654719,3517688774601479695,2188539754554335120,3,3
-758353842238654719,-4054988002598966394,2188539754554335120,0,3
-758353842238654719,3683815769240996844,2188539754554335120,3,3
-758353842238654719,4960480422046940340,3683815769240996844,0,3
-758353842238654719,4085430469597892994,3683815769240996844,2,3
-758353842238654719,1925833443768282328,3683815769240996844,3,3
-758353842238654719,-798230446742920212,2908960448510496077,3,3
-758353842238654719,-1897167298929063382,2908960448510496077,0,3
-758353842238654719,3581167508062841942,2908960448510496077,3,3
-758353842238654719,7960168207372126561,4204565430730761523,2,2
-758353842238654719,5252596825773219733,4204565430730761523,0,2
-758353842238654719,9129939573404980632,4204565430730761523,2,2
-758353842238654719,-1173468441874736161,3581167508062841942,2,1
-758353842238654719,7960168207372126561,3581167508062841942,2,1
-758353842238654719,9129939573404980632,3581167508062841942,1,1
-758353842238654719,-8392709511208338680,1920312133833141467,3,3
-758353842238654719,114406100049907299,1920312133833141467,2,3
-758353842238654719,1935643092358773381,1920312133833141467,3,3
-758353842238654719,5205418194671356584,4943028556008413496,3,3
-758353842238654719,-2929732400274669598,4943028556008413496,2,3
-758353842238654719,-3206966616873034888,4943028556008413496,2,3
-758353842238654719,-8392709511208338680,-64498802074396907,3,3
-758353842238654719,114406100049907299,-64498802074396907,2,3
-758353842238654719,-8650595077151174113,-64498802074396907,3,3
-758353842238654719,4960480422046940340,-8352128950051058018,0,1
-758353842238654719,459220765817228355,-8352128950051058018,1,1
-758353842238654719,1925833443768282328,-8352128950051058018,3,1
-758353842238654719,-8392709511208338680,2527904850829677397,3,3
-758353842238654719,114406100049907299,2527904850829677397,2,3
-758353842238654719,-8650595077151174113,2527904850829677397,3,3
-758353842238654719,-5625824113280813140,2947840733665547931,3,3
-758353842238654719,-7995976691259217493,2947840733665547931,3,3
-758353842238654719,2527904850829677397,2947840733665547931,2,3
-758353842238654719,990351163239255058,1935643092358773381,3,3
-758353842238654719,-6752787451217084575,1935643092358773381,3,3
-758353842238654719,-1429458337049453419,1935643092358773381,3,3
-758353842238654719,5205418194671356584,-8650595077151174113,3,2
-758353842238654719,-6824112423032703356,-8650595077151174113,2,2
-758353842238654719,-3206966616873034888,-8650595077151174113,2,2
-758353842238654719,-4940770159691428661,5252596825773219733,2,3
-758353842238654719,-4129364297379620303,5252596825773219733,2,3
-758353842238654719,-4267457436131554010,5252596825773219733,0,3
-758353842238654719,4943028556008413496,-1173468441874736161,3,3
-758353842238654719,-1694269178050617659,-1173468441874736161,3,3
-758353842238654719,3163134973010668358,-1173468441874736161,0,3
-758353842238654719,3598346974150353406,2684616740001828751,3,3
-758353842238654719,7627957397944136603,2684616740001828751,2,3
-758353842238654719,-734900958766521392,2684616740001828751,2,3
-758353842238654719,-1694269178050617659,7627957397944136603,3,3
-758353842238654719,3163134973010668358,7627957397944136603,0,3
-758353842238654719,-64498802074396907,7627957397944136603,2,3
-758353842238654719,-2929732400274669598,-6824112423032703356,3,3
-758353842238654719,7769309238526517818,-6824112423032703356,3,3
-758353842238654719,-8559754335532604682,-6824112423032703356,0,3
-758353842238654719,4204565430730761523,4085430469597892994,2,3
-758353842238654719,8219973634993004075,4085430469597892994,3,3
-758353842238654719,-1897167298929063382,4085430469597892994,0,3
-758353842238654719,4204565430730761523,459220765817228355,2,2
-758353842238654719,8219973634993004075,459220765817228355,2,2
-758353842238654719,-8569715618235901459,459220765817228355,2,2
-758353842238654719,990351163239255058,3517688774601479695,2,3
-758353842238654719,-6752787451217084575,3517688774601479695,2,3
-758353842238654719,-1429458337049453419,3517688774601479695,2,3
-758353842238654719,7769309238526517818,2542841278172192884,3,2
-758353842238654719,-8559754335532604682,2542841278172192884,0,2
-758353842238654719,7627957397944136603,2542841278172192884,2,2
-758353842238654719,-7578728597843321866,-8569715618235901459,0,3
-758353842238654719,7551023998876519065,-8569715618235901459,3,3
-758353842238654719,-1819563829405610369,-8569715618235901459,2,3
-758353842238654719,8219973634993004075,-1897167298929063382,2,2
-758353842238654719,3581167508062841942,-1897167298929063382,3,2
-758353842238654719,5777291856741807854,-1897167298929063382,2,2
-758353842238654719,2542841278172192884,5777291856741807854,2,2
-758353842238654719,3343805425916144962,5777291856741807854,0,2
-758353842238654719,3683815769240996844,5777291856741807854,2,2
-758353842238654719,2947840733665547931,-1694269178050617659,2,2
-758353842238654719,5298684892707167518,-1694269178050617659,0,2
-758353842238654719,7319073224873142183,-1694269178050617659,2,2
-758353842238654719,-4129364297379620303,-8372892360138365049,1,1
-758353842238654719,2188539754554335120,-8372892360138365049,1,1
-758353842238654719,-4054988002598966394,-8372892360138365049,0,1
-758353842238654719,-7578728597843321866,-7995976691259217493,0,1
-758353842238654719,1935643092358773381,-7995976691259217493,2,1
-758353842238654719,7551023998876519065,-7995976691259217493,3,1
-758353842238654719,-4940770159691428661,-7578728597843321866,3,3
-758353842238654719,5803340470002464794,-7578728597843321866,2,3
-758353842238654719,-4267457436131554010,-7578728597843321866,0,3
-758353842238654719,1920312133833141467,114406100049907299,2,2
-758353842238654719,-798230446742920212,114406100049907299,2,2
-758353842238654719,5777291856741807854,114406100049907299,2,2
-758353842238654719,2542841278172192884,7960168207372126561,2,3
-758353842238654719,2908960448510496077,7960168207372126561,2,3
-758353842238654719,3343805425916144962,7960168207372126561,0,3
-758353842238654719,-5625824113280813140,3598346974150353406,2,2
-758353842238654719,-7995976691259217493,3598346974150353406,3,2
-758353842238654719,-8352128950051058018,3598346974150353406,3,2
-758353842238654719,-7578728597843321866,7769309238526517818,0,2
-758353842238654719,7551023998876519065,7769309238526517818,3,2
-758353842238654719,-1819563829405610369,7769309238526517818,2,2
-758353842238654719,-1232352994451259711,5205418194671356584,0,3
-758353842238654719,-8372892360138365049,5205418194671356584,0,3
-758353842238654719,5698710666148548583,5205418194671356584,2,3
-758353842238654719,-1232352994451259711,-6752787451217084575,0,3
-758353842238654719,-8372892360138365049,-6752787451217084575,0,3
-758353842238654719,5698710666148548583,-6752787451217084575,2,3
-758353842238654719,7960168207372126561,-4940770159691428661,2,2
-758353842238654719,5252596825773219733,-4940770159691428661,0,2
-758353842238654719,9129939573404980632,-4940770159691428661,3,2
-758353842238654719,1920312133833141467,-4054988002598966394,2,2
-758353842238654719,-798230446742920212,-4054988002598966394,2,2
-758353842238654719,5777291856741807854,-4054988002598966394,2,2
-758353842238654719,-5625824113280813140,3343805425916144962,3,2
-758353842238654719,-7995976691259217493,3343805425916144962,2,2
-758353842238654719,-8352128950051058018,3343805425916144962,3,2
-758353842238654719,2684616740001828751,8219973634993004075,3,2
-758353842238654719,7769309238526517818,8219973634993004075,3,2
-758353842238654719,-734900958766521392,8219973634993004075,3,2
-758353842238654719,990351163239255058,-798230446742920212,1,2
-758353842238654719,-6752787451217084575,-798230446742920212,2,2
-758353842238654719,4085430469597892994,-798230446742920212,1,2
-758353842238654719,5205418194671356584,3163134973010668358,2,2
-758353842238654719,-6824112423032703356,3163134973010668358,2,2
-758353842238654719,-3206966616873034888,3163134973010668358,1,2
-758353842238654719,2908960448510496077,-1232352994451259711,1,2
-758353842238654719,3343805425916144962,-1232352994451259711,0,2
