362,105932007310243,105932007310223,9,9
-7376635164798818623,-4054988002598966394,-1897167298929063382,6,9
-7376635164798818623,-3206966616873034888,-1897167298929063382,10,9
-7376635164798818623,1920312133833141467,3517688774601479695,10,10
-7376635164798818623,6382118630000463196,3517688774601479695,10,10
-7376635164798818623,7627957397944136603,3517688774601479695,10,10
-7376635164798818623,3517688774601479695,4085430469597892994,2,4
-7376635164798818623,3343805425916144962,4085430469597892994,3,4
-7376635164798818623,5698710666148548583,4085430469597892994,4,4
-7376635164798818623,2684616740001828751,-4054988002598966394,9,10
-7376635164798818623,7319073224873142183,-4054988002598966394,10,10
-7376635164798818623,-1429458337049453419,-4054988002598966394,10,10
-7376635164798818623,-7578728597843321866,2908960448510496077,10,10
-7376635164798818623,-8352128950051058018,2908960448510496077,9,10
-7376635164798818623,-1819563829405610369,2908960448510496077,9,10
-7376635164798818623,5298684892707167518,7319073224873142183,6,9
-7376635164798818623,2527904850829677397,7319073224873142183,9,9
-7376635164798818623,1935643092358773381,7319073224873142183,0,9
-7376635164798818623,-8650595077151174113,2188539754554335120,10,10
-7376635164798818623,4085430469597892994,2188539754554335120,10,10
-7376635164798818623,7551023998876519065,2188539754554335120,10,10
-7376635164798818623,-4940770159691428661,4204565430730761523,9,9
-7376635164798818623,-1897167298929063382,4204565430730761523,8,9
-7376635164798818623,3683815769240996844,4204565430730761523,10,9
-7376635164798818623,-1173468441874736161,-6752787451217084575,9,9
-7376635164798818623,2188539754554335120,-6752787451217084575,10,9
-7376635164798818623,5777291856741807854,-6752787451217084575,8,9
-7376635164798818623,2908960448510496077,5298684892707167518,10,10
-7376635164798818623,-64498802074396907,5298684892707167518,9,10
-7376635164798818623,-8569715618235901459,5298684892707167518,8,10
-7376635164798818623,990351163239255058,3683815769240996844,9,9
-7376635164798818623,3163134973010668358,3683815769240996844,9,9
-7376635164798818623,-1819563829405610369,3683815769240996844,9,9
-7376635164798818623,-1173468441874736161,-8352128950051058018,8,5
-7376635164798818623,-7995976691259217493,-8352128950051058018,5,5
-7376635164798818623,3683815769240996844,-8352128950051058018,5,5
-7376635164798818623,7769309238526517818,-8569715618235901459,9,10
-7376635164798818623,-798230446742920212,-8569715618235901459,8,10
-7376635164798818623,5777291856741807854,-8569715618235901459,10,10
-7376635164798818623,114406100049907299,5698710666148548583,9,10
-7376635164798818623,2527904850829677397,5698710666148548583,10,10
-7376635164798818623,1925833443768282328,5698710666148548583,8,10
-7376635164798818623,3598346974150353406,1920312133833141467,7,10
-7376635164798818623,3343805425916144962,1920312133833141467,8,10
-7376635164798818623,459220765817228355,1920312133833141467,10,10
-7376635164798818623,5205418194671356584,-1819563829405610369,7,8
-7376635164798818623,-5625824113280813140,-1819563829405610369,10,8
-7376635164798818623,7319073224873142183,-1819563829405610369,9,8
-7376635164798818623,7960168207372126561,-64498802074396907,9,10
-7376635164798818623,-1232352994451259711,-64498802074396907,8,10
-7376635164798818623,7551023998876519065,-64498802074396907,10,10
-7376635164798818623,2947840733665547931,2527904850829677397,10,10
-7376635164798818623,6382118630000463196,2527904850829677397,10,10
-7376635164798818623,3683815769240996844,2527904850829677397,10,10
-7376635164798818623,2542841278172192884,-1429458337049453419,10,10
-7376635164798818623,-8559754335532604682,-1429458337049453419,5,10
-7376635164798818623,-1897167298929063382,-1429458337049453419,10,10
-7376635164798818623,3598346974150353406,5777291856741807854,10,10
-7376635164798818623,-1232352994451259711,5777291856741807854,9,10
-7376635164798818623,3343805425916144962,5777291856741807854,5,10
-7376635164798818623,7960168207372126561,7627957397944136603,9,9
-7376635164798818623,-1232352994451259711,7627957397944136603,9,9
-7376635164798818623,7551023998876519065,7627957397944136603,10,9
-7376635164798818623,2947840733665547931,-7578728597843321866,10,10
-7376635164798818623,6382118630000463196,-7578728597843321866,10,10
-7376635164798818623,2188539754554335120,-7578728597843321866,10,10
-7376635164798818623,-1694269178050617659,-4940770159691428661,10,10
-7376635164798818623,-6752787451217084575,-4940770159691428661,8,10
-7376635164798818623,9129939573404980632,-4940770159691428661,8,10
-7376635164798818623,3598346974150353406,7551023998876519065,10,9
-7376635164798818623,459220765817228355,7551023998876519065,10,9
-7376635164798818623,-3206966616873034888,7551023998876519065,9,9
-7376635164798818623,-8392709511208338680,3343805425916144962,8,9
-7376635164798818623,114406100049907299,3343805425916144962,9,9
-7376635164798818623,2527904850829677397,3343805425916144962,9,9
-7376635164798818623,-4129364297379620303,-3206966616873034888,6,10
-7376635164798818623,8219973634993004075,-3206966616873034888,10,10
-7376635164798818623,4085430469597892994,-3206966616873034888,9,10
-7376635164798818623,5803340470002464794,2684616740001828751,9,10
-7376635164798818623,8219973634993004075,2684616740001828751,10,10
-7376635164798818623,4085430469597892994,2684616740001828751,10,10
-7376635164798818623,2542841278172192884,1935643092358773381,9,10
-7376635164798818623,-8559754335532604682,1935643092358773381,10,10
-7376635164798818623,-1897167298929063382,1935643092358773381,8,10
-7376635164798818623,990351163239255058,6382118630000463196,10,10
-7376635164798818623,3163134973010668358,6382118630000463196,9,10
-7376635164798818623,-1819563829405610369,6382118630000463196,10,10
-7376635164798818623,5298684892707167518,-1173468441874736161,10,10
-7376635164798818623,-7995976691259217493,-1173468441874736161,9,10
-7376635164798818623,-8352128950051058018,-1173468441874736161,10,10
-7376635164798818623,-7578728597843321866,-8650595077151174113,9,9
-7376635164798818623,4204565430730761523,-8650595077151174113,0,9
-7376635164798818623,-6824112423032703356,-8650595077151174113,9,9
-7376635164798818623,990351163239255058,3163134973010668358,9,10
-7376635164798818623,-4129364297379620303,3163134973010668358,9,10
-7376635164798818623,-64498802074396907,3163134973010668358,9,10
-7376635164798818623,5298684892707167518,-4129364297379620303,8,10
-7376635164798818623,-734900958766521392,-4129364297379620303,9,10
-7376635164798818623,-8569715618235901459,-4129364297379620303,8,10
-7376635164798818623,7769309238526517818,5803340470002464794,9,9
-7376635164798818623,-798230446742920212,5803340470002464794,10,9
-7376635164798818623,5777291856741807854,5803340470002464794,7,9
-7376635164798818623,-4940770159691428661,114406100049907299,10,9
-7376635164798818623,4204565430730761523,114406100049907299,0,9
-7376635164798818623,-6824112423032703356,114406100049907299,9,9
-7376635164798818623,5205418194671356584,-798230446742920212,8,7
-7376635164798818623,-5625824113280813140,-798230446742920212,7,7
-7376635164798818623,7627957397944136603,-798230446742920212,7,7
-7376635164798818623,-8650595077151174113,-5625824113280813140,10,9
-7376635164798818623,5698710666148548583,-5625824113280813140,7,9
-7376635164798818623,-734900958766521392,-5625824113280813140,9,9
-7376635164798818623,2684616740001828751,9129939573404980632,9,9
-7376635164798818623,-2929732400274669598,9129939573404980632,9,9
-7376635164798818623,2908960448510496077,9129939573404980632,9,9
-7376635164798818623,-4129364297379620303,7960168207372126561,7,7
-7376635164798818623,8219973634993004075,7960168207372126561,8,7
-7376635164798818623,-64498802074396907,7960168207372126561,6,7
-7376635164798818623,4943028556008413496,3598346974150353406,10,9
-7376635164798818623,1920312133833141467,3598346974150353406,8,9
-7376635164798818623,3163134973010668358,3598346974150353406,9,9
-7376635164798818623,-4940770159691428661,-8559754335532604682,5,6
-7376635164798818623,7960168207372126561,-8559754335532604682,7,6
-7376635164798818623,-6824112423032703356,-8559754335532604682,6,6
-7376635164798818623,3517688774601479695,-2929732400274669598,9,10
-7376635164798818623,-8392709511208338680,-2929732400274669598,8,10
-7376635164798818623,5803340470002464794,-2929732400274669598,10,10
-7376635164798818623,-798230446742920212,2947840733665547931,6,6
-7376635164798818623,-1429458337049453419,2947840733665547931,6,6
-7376635164798818623,1925833443768282328,2947840733665547931,9,6
-7376635164798818623,-8559754335532604682,-7995976691259217493,3,3
-7376635164798818623,459220765817228355,-7995976691259217493,2,3
-7376635164798818623,-3206966616873034888,-7995976691259217493,3,3
-7376635164798818623,4943028556008413496,-734900958766521392,10,9
-7376635164798818623,-4054988002598966394,-734900958766521392,8,9
-7376635164798818623,5698710666148548583,-734900958766521392,10,9
-7376635164798818623,2684616740001828751,4943028556008413496,9,10
-7376635164798818623,2542841278172192884,4943028556008413496,9,10
-7376635164798818623,-2929732400274669598,4943028556008413496,9,10
-7376635164798818623,3517688774601479695,990351163239255058,10,10
-7376635164798818623,-8392709511208338680,990351163239255058,8,10
-7376635164798818623,5803340470002464794,990351163239255058,9,10
-7376635164798818623,5205418194671356584,8219973634993004075,10,9
-7376635164798818623,7319073224873142183,8219973634993004075,10,9
-7376635164798818623,9129939573404980632,8219973634993004075,6,9
